@relation 'activity_recognition_dataset_modifier_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R21-117'

@attribute -0.059fBodyAcc-sma()-0.059fBodyAccJerk-sma()-0.059tBodyAccJerk-sma()-0.059fBodyGyro-sma()-0.058tBodyAccJerkMag-sma()... numeric
@attribute -0.122fBodyAcc-meanFreq()-Z-0.12tBodyGyroMag-arCoeff()1-0.118tGravityAccMag-arCoeff()1-0.118tBodyAccMag-arCoeff()1-0.118fBodyAccMag-meanFreq()... numeric
@attribute 0.104fBodyGyro-bandsEnergy()-P-9_16+0.103tGravityAcc-energy()-Z+0.102tGravityAcc-entropy()-Y-0.101tGravityAcc-arCoeff()-X1-0.101tGravityAcc-energy()-X... numeric
@attribute 0.148tGravityAcc-max()-Z+0.144tGravityAcc-mean()-Z-0.143angle(Z-gravityMean)+0.139tGravityAcc-min()-Z-0.133tGravityAcc-min()-X... numeric
@attribute -0.168angle(X-gravityMean)+0.166tGravityAcc-energy()-X+0.163tGravityAcc-max()-X+0.161tGravityAcc-mean()-X+0.159tGravityAcc-min()-X... numeric
@attribute -0.158fBodyBodyGyroJerkMag-skewness()-0.139fBodyBodyGyroJerkMag-kurtosis()+0.131fBodyGyro-bandsEnergy()-AC-1_8-0.125tBodyGyroMag-entropy()+0.124fBodyGyro-bandsEnergy()-AK-1_16... numeric
@attribute 0.146fBodyGyro-meanFreq()-Y+0.128tBodyGyro-arCoeff()-Y3+0.127tGravityAcc-mad()-X+0.127tGravityAcc-std()-X+0.127tBodyGyro-arCoeff()-Y1... numeric
@attribute 0.174tBodyAcc-arCoeff()-Y4+0.152tBodyAcc-arCoeff()-Z4-0.146tBodyAccJerk-arCoeff()-Y3+0.143tBodyAcc-arCoeff()-X4-0.14tBodyAcc-arCoeff()-Y3... numeric
@attribute 0.162fBodyGyro-skewness()-Z+0.155fBodyGyro-kurtosis()-Z+0.136fBodyGyro-skewness()-X+0.131fBodyGyro-kurtosis()-X-0.13tGravityAcc-iqr()-X... numeric
@attribute -0.142tBodyGyroJerk-arCoeff()-Y3+0.139fBodyAcc-bandsEnergy()-S-33_40+0.134fBodyAccJerk-bandsEnergy()-S-33_40+0.134tBodyGyro-arCoeff()-Y4+0.132fBodyAcc-bandsEnergy()-AB-25_48... numeric
@attribute -0.163fBodyGyro-bandsEnergy()-AN-49_64-0.16fBodyGyro-bandsEnergy()-AJ-57_64-0.157fBodyGyro-bandsEnergy()-AI-49_56-0.141fBodyGyro-bandsEnergy()-AM-33_48-0.14fBodyGyro-bandsEnergy()-AH-41_48... numeric
@attribute -0.246tBodyAcc-arCoeff()-Y3+0.224tBodyAccJerk-arCoeff()-Y2+0.175tBodyAccJerk-arCoeff()-X2+0.163tBodyAcc-arCoeff()-Y2-0.16tBodyAcc-arCoeff()-Z3... numeric
@attribute -0.177fBodyGyro-bandsEnergy()-H-57_64-0.167fBodyGyro-bandsEnergy()-L-49_64-0.156fBodyGyro-bandsEnergy()-A-1_8-0.154fBodyGyro-bandsEnergy()-G-49_56-0.145fBodyGyro-bandsEnergy()-I-1_16... numeric
@attribute 0.167tBodyGyro-arCoeff()-X3+0.147tBodyAcc-arCoeff()-Z4+0.141tBodyAcc-arCoeff()-Y3+0.136fBodyGyro-meanFreq()-X-0.131tBodyAccJerk-arCoeff()-Z3... numeric
@attribute '-0.249tBodyGyro-mean()-X+0.22 angle(tBodyGyroMean-gravityMean)+0.212tBodyGyro-mean()-Y-0.202tBodyAcc-arCoeff()-Z3-0.189tBodyAccJerk-arCoeff()-Z3...' numeric
@attribute 0.205tBodyAccJerk-arCoeff()-X2-0.187tBodyAcc-arCoeff()-X3-0.165tBodyGyro-mean()-X-0.161tBodyAccJerk-arCoeff()-X3+0.144tBodyAcc-arCoeff()-X2... numeric
@attribute 0.138tBodyAcc-arCoeff()-X3-0.135fBodyAcc-bandsEnergy()-Z-49_64-0.131fBodyAcc-bandsEnergy()-V-57_64+0.129tGravityAccMag-arCoeff()3+0.129tBodyAccMag-arCoeff()3... numeric
@attribute -0.203tBodyGyro-arCoeff()-X3+0.195tBodyAccJerk-arCoeff()-Y3+0.194tBodyAccJerk-arCoeff()-X2-0.183tBodyAcc-arCoeff()-X3-0.175tBodyAcc-arCoeff()-Y4... numeric
@attribute -0.229tBodyAcc-arCoeff()-Z3+0.222tBodyAccJerk-arCoeff()-Z2-0.212tBodyAccJerk-arCoeff()-Z3+0.209tBodyGyro-mean()-X+0.192tBodyAcc-arCoeff()-Z2... numeric
@attribute '0.26 tBodyGyro-arCoeff()-X3-0.226tBodyGyro-arCoeff()-X4-0.196tBodyGyroJerk-arCoeff()-X2+0.188tBodyGyroJerk-arCoeff()-X3+0.174tBodyGyro-mean()-X...' numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-10.08911,11.797178,-2.098006,3.659323,0.212044,0.047764,-3.946173,-1.425361,-3.586024,-2.439316,-0.620864,-0.368267,-2.562999,0.087038,-2.825475,3.947229,-0.6491,-0.286464,2.003869,-0.294192,WALKING_DOWNSTAIRS
-11.859038,8.351796,-4.442498,2.398236,-1.761858,-2.511443,-6.117812,-1.414332,-2.972525,-4.384888,-0.719096,-0.713915,-4.0341,-1.073372,-2.334929,2.622111,-0.641896,-1.545189,2.100799,-1.285086,WALKING_DOWNSTAIRS
-13.168173,6.089195,-4.561539,3.034573,0.025255,-2.299571,-8.046997,-1.260494,-5.729854,-4.970892,-0.874674,1.700474,-7.033339,1.327127,0.514981,1.003316,-0.679956,-0.660405,-1.233488,0.465064,WALKING_DOWNSTAIRS
-8.791282,7.956783,-3.022786,1.366268,-1.074678,-1.081504,-4.41986,1.33514,-1.891405,-3.80241,0.75446,0.704329,-2.457641,-0.560044,1.741193,5.595721,-0.921609,0.671808,-0.393675,2.101743,WALKING_DOWNSTAIRS
-8.798959,7.284079,-4.345892,1.953618,-1.660744,-0.561922,-4.711145,-0.121874,-1.951454,-1.530654,1.23388,0.139308,-1.856897,2.386453,-0.935249,2.524484,0.907565,0.459694,1.185528,1.11994,WALKING_DOWNSTAIRS
-10.344705,8.04853,-4.234944,1.552164,-1.416091,-0.829192,-2.767959,-0.04349,-1.529883,-2.374984,0.053587,-2.124137,-0.464005,3.325883,1.204478,3.605815,0.320113,-1.338271,2.386207,0.684651,WALKING_DOWNSTAIRS
-9.952911,8.465414,-3.843779,1.246799,-0.486899,-0.564217,-2.923844,1.161081,-2.78763,-2.569265,0.394452,-1.083226,-1.072421,0.13072,0.058046,4.964934,-1.248425,-0.476831,1.746232,-0.154179,WALKING_DOWNSTAIRS
-11.64588,8.660612,-4.509147,2.247,-1.489542,-1.870905,-4.116683,0.227744,-2.303206,-3.161616,0.794924,0.137532,-1.913978,-0.540006,-3.578614,3.692315,-1.572538,-0.252092,1.206453,-0.964388,WALKING_DOWNSTAIRS
-10.28123,9.820756,-4.168549,2.274167,-1.676077,-2.411339,-4.939481,0.062447,-1.561121,-3.458256,-0.312195,-0.564438,-1.254025,0.373801,-1.281836,1.823618,1.471232,-0.605938,2.741581,-1.097464,WALKING_DOWNSTAIRS
-11.309818,8.304747,-3.869081,2.783121,0.262676,0.724439,-6.559964,0.781142,-4.175253,-3.387802,0.060955,-2.397322,-3.929231,-1.286042,2.9553,1.445908,-0.004779,1.320675,0.522652,-0.507204,WALKING_DOWNSTAIRS
-4.630049,12.79148,1.414966,-1.443557,-0.169664,1.046831,-1.15596,1.180837,-2.514134,1.201145,2.644781,3.266567,1.129732,0.659376,-2.204031,-1.256734,-1.347553,1.605853,1.831879,1.283214,WALKING_UPSTAIRS
-4.279721,12.713348,0.554295,-1.881688,-1.407457,1.460271,-1.816071,1.967589,0.266785,-2.450667,-0.082935,3.380436,2.585398,3.736501,-2.128263,0.178835,-0.970807,0.997309,2.608877,1.162086,WALKING_UPSTAIRS
-6.606661,12.673342,-0.152231,-0.834535,-1.651932,1.180334,-3.310398,2.022141,0.01956,-2.145538,-1.408072,5.243933,0.266331,5.222466,-1.228139,-2.657076,-0.610746,1.151382,3.420468,-0.571458,WALKING_UPSTAIRS
-7.968386,11.86512,-0.968919,-1.195191,-0.407137,2.208944,-4.717911,2.093187,-1.276682,-0.735932,2.621797,1.730001,-2.767128,0.181492,-0.148269,-0.213791,-2.164061,2.151826,1.953473,1.369961,WALKING_UPSTAIRS
-7.797462,11.558233,0.193783,-1.116065,-0.522324,0.803099,-7.474629,0.578648,-3.601262,-2.704022,0.421993,2.219404,-5.188816,4.150565,-1.745972,0.436222,-2.220203,3.049504,-2.921828,1.935798,WALKING_UPSTAIRS
-5.185706,11.25429,-0.121182,-1.509698,-0.064892,0.881587,-3.414253,1.94147,-1.098788,-2.035075,1.603004,1.412133,0.10472,1.15665,-1.120248,0.635557,-1.460466,-0.062263,-1.263463,-0.574254,WALKING_UPSTAIRS
-4.460547,11.271693,-0.988132,-1.954294,-0.729789,-0.63818,-2.626297,2.0875,-1.178654,-1.538275,0.722977,0.473822,0.117425,-1.670593,-3.724926,1.337082,-0.764258,-0.164422,0.145306,-0.54451,WALKING_UPSTAIRS
-4.776411,11.722309,-0.77957,-1.672489,-0.816001,-0.88282,-3.19009,1.797359,-0.888303,-1.274089,0.569941,1.002769,-1.778239,1.590744,-3.556757,-0.002286,0.932688,1.17497,-1.915536,-0.350253,WALKING_UPSTAIRS
-2.998776,12.669281,-0.768717,-1.958155,-1.366521,-0.452556,-0.323211,3.254609,0.406669,-2.072913,-0.972462,3.361515,1.115137,2.883862,-0.758513,2.500786,-1.434035,-0.850054,1.072905,-1.708589,WALKING_UPSTAIRS
-3.452312,11.128887,0.527468,-1.558612,-0.725758,0.52001,-0.085853,2.830724,-0.096261,-2.720594,-1.017061,4.611924,0.542205,2.959371,1.590728,1.246826,-2.945772,0.641797,0.178978,0.391281,WALKING_UPSTAIRS
-6.46723,16.091376,1.241149,-2.607743,-0.875467,-0.590161,-5.451576,3.998304,-1.200202,-1.040411,2.066523,1.584052,2.021861,0.750832,-2.684939,0.198863,0.847203,1.998512,2.662027,0.748646,WALKING_UPSTAIRS
-5.508819,12.566987,1.589964,-1.5705,-0.297339,2.337442,-2.414149,-0.392638,-0.729077,-2.979472,1.579213,-1.431395,0.630669,1.652937,-2.786743,-2.019892,1.972776,-0.182567,1.621311,0.16421,WALKING_UPSTAIRS
-5.180561,8.845399,0.682483,-1.662614,-0.719685,2.513949,-0.046828,-1.004502,-0.093227,-2.8386,0.590626,0.168268,-1.081404,-0.121943,-3.55053,-2.988245,1.474219,-0.240644,0.405316,3.092391,WALKING_UPSTAIRS
-4.293138,8.481437,-0.184325,-1.799623,-0.981339,2.110408,-0.902037,0.445725,-2.489901,-2.047931,0.303004,4.174715,-2.794573,-2.442569,-2.70296,-0.060956,-0.156165,-2.141364,4.119879,1.5897,WALKING_UPSTAIRS
-4.654168,9.092542,0.578224,-1.445345,0.639608,2.794569,-3.375541,0.704789,-2.1121,-3.242544,1.934182,1.708793,-2.889206,-3.084617,-1.010224,0.387661,0.179318,-3.270486,1.387431,-0.274287,WALKING_UPSTAIRS
-5.006163,10.363909,-0.862927,-1.280745,-0.45895,0.252025,-3.441705,0.894127,-1.57997,-1.911081,1.086931,0.91199,-0.067738,1.308267,-0.359618,0.161045,-0.607613,-1.031476,-1.716035,-3.511764,WALKING_UPSTAIRS
-6.09035,10.646864,-0.138068,-1.217475,-0.889518,1.01515,-5.081562,0.56348,-1.316291,-2.314658,1.678196,-0.838404,-2.635225,-0.524711,-0.808404,1.560348,-1.170213,1.500098,-0.85027,1.187459,WALKING_UPSTAIRS
-6.291546,10.392375,0.474342,-1.07889,-0.28213,0.071004,-7.726921,0.008925,-1.83758,-2.177399,1.004965,0.382232,-2.891794,0.788805,0.156256,-1.207731,-1.135684,3.372667,-3.910007,-0.062345,WALKING_UPSTAIRS
-4.042896,11.439143,-0.642023,-2.493804,-1.303887,-0.997336,-2.933353,1.807964,-0.119776,-1.301555,1.030357,0.67324,2.434047,2.038663,1.068586,-0.7952,0.013418,1.052705,-1.176345,-2.519851,WALKING_UPSTAIRS
-4.196273,10.737884,-0.988685,-1.371894,-0.82413,-1.08025,-0.566473,3.498344,0.838054,-0.605544,0.971999,2.896763,1.256112,1.910227,0.420306,0.241994,-0.116484,2.24885,-0.328852,1.469129,WALKING_UPSTAIRS
-6.578549,13.744134,1.610524,-1.769222,-0.469831,0.458716,-3.535985,0.531812,-0.610816,-0.862764,2.927597,1.440954,-0.997004,0.50385,-4.411113,-0.234305,-1.782579,3.586,-0.102194,0.657945,WALKING_UPSTAIRS
-4.894919,11.964765,0.716161,-1.210088,-0.807968,1.150677,-2.529576,1.121905,0.157349,-0.997046,0.660011,3.014708,-0.151155,2.912088,-2.432744,-2.445496,-1.451416,1.86752,1.489791,0.406793,WALKING_UPSTAIRS
-5.08521,10.117312,-0.467144,-1.431629,-2.085358,1.933808,-1.666283,1.025691,-0.345496,-1.847377,-0.30497,3.133227,1.022869,1.57924,-1.69503,-2.407415,-0.091012,1.173148,4.247747,0.528059,WALKING_UPSTAIRS
-5.097328,8.611629,-1.057121,-1.518297,-1.259226,1.594789,-2.072591,-0.821935,-1.413223,-0.654255,1.159553,2.006776,-0.131901,-1.05391,-2.652506,-2.224512,-1.805862,1.619394,4.376606,-1.503278,WALKING_UPSTAIRS
-5.718909,10.170874,-0.477633,-0.876221,-0.419397,1.51116,-2.904018,0.575844,-0.741729,-2.397478,1.497847,0.973397,-0.903272,-1.450185,0.233253,-0.334709,-1.567712,2.457927,2.294209,-0.88267,WALKING_UPSTAIRS
-7.340998,11.389406,-0.443842,-0.579234,0.210979,0.393121,-5.05455,1.089712,-1.749623,-2.862374,0.580203,3.061312,-1.832592,1.226463,-1.051521,0.28095,-2.36361,1.969368,-1.855232,-3.499849,WALKING_UPSTAIRS
-6.654942,10.651163,-0.108513,-1.172591,0.982713,2.006546,-4.721648,0.735222,-1.500767,-1.685007,2.395259,-1.195774,-1.904922,-2.390255,-0.805557,0.266191,-1.955682,1.952816,-0.541304,-1.541074,WALKING_UPSTAIRS
-6.349389,7.808891,0.653972,-0.679131,1.184497,2.138146,-2.832816,-1.675805,-1.980607,-2.724571,2.338568,-2.811162,-2.882374,1.354723,1.046518,-2.951823,-0.654935,1.454715,-2.346046,-0.521285,WALKING_UPSTAIRS
-3.818053,10.421301,1.348354,-1.678658,-0.371396,0.795396,-1.673875,-0.510627,-0.06232,-2.346701,1.341327,-1.681786,0.949201,4.472667,0.557001,0.215828,-1.627382,1.787564,-2.517574,-1.022609,WALKING_UPSTAIRS
-2.406125,8.724422,0.551557,-2.144972,-0.21477,2.020866,-1.487096,-0.588391,-0.197192,-0.662638,1.662973,-3.070156,0.796533,4.043075,-0.155345,-0.783682,-0.755442,-0.275517,-2.959475,1.108523,WALKING_UPSTAIRS
10.589781,-0.336845,-0.528521,-1.801148,2.990683,-1.154255,1.519021,-1.745255,-2.506004,-0.883281,0.719656,0.78362,-1.73057,-3.110296,-0.760593,0.053201,0.202789,-1.217601,1.188697,0.971747,STANDING
13.884691,3.812169,3.118125,-0.391074,5.675575,0.984472,0.014805,-3.016703,1.705505,-2.374827,-0.954501,-0.049278,-0.626045,-0.0565,0.417289,1.787278,-0.358642,-5.38249,2.437671,1.097375,STANDING
14.695208,1.635843,2.316418,-0.410041,4.434614,0.503938,0.579368,-3.460525,1.267255,-2.656517,-0.744174,1.563762,1.733611,1.809454,1.445432,0.384518,0.762538,0.593659,0.402514,-0.688413,STANDING
15.086004,0.340133,1.330287,-1.593077,3.526093,0.806288,-0.037333,-1.615783,2.83728,-1.796521,-1.402455,2.040311,0.540974,0.490935,0.86716,0.541585,0.07519,0.747896,-0.662794,0.514789,STANDING
15.277214,-1.900912,-0.411075,-1.515606,3.029267,1.840042,-0.185026,-0.986695,0.841103,-1.687828,-0.286008,0.597986,0.601595,0.45582,0.093861,1.375656,0.048826,2.083674,-0.193865,0.350914,STANDING
15.552006,-5.698442,-2.025357,-2.646959,2.699319,1.81523,2.619911,-2.185611,-2.002045,-1.782087,-0.37496,-0.290128,-0.300578,0.21698,-0.30494,-0.166947,1.752143,0.964912,0.456308,0.164134,STANDING
12.617317,-0.416598,-4.504676,-3.982891,0.683911,-3.772288,-1.532633,2.238139,-0.374791,3.6686,1.397716,-0.147171,1.156019,0.928726,0.956611,1.927154,2.084021,0.273893,-1.092699,2.505115,STANDING
12.470124,0.273627,-3.837293,-4.073996,1.937601,-2.28702,-0.965993,1.300693,-0.990532,2.088056,1.427718,0.124962,1.107647,0.084748,-0.72461,2.258122,1.063397,-0.889912,-1.73915,2.445836,STANDING
13.890479,-1.016,-1.560163,-3.37847,4.583011,-0.324417,0.732569,-2.426514,-2.387003,-1.079722,0.884538,-2.789842,1.088388,-0.24895,0.727826,-0.151017,1.45474,0.510591,0.380733,0.930602,STANDING
15.001459,-0.605664,0.59202,-2.59786,5.548935,-0.504237,0.144594,-3.366471,-0.0934,-0.628901,0.536706,-2.34695,0.761045,-0.773438,2.529557,0.105979,3.138543,0.461812,1.885585,0.013702,STANDING
15.324752,-2.311343,-0.330962,-1.594105,4.656796,0.248243,1.53563,-2.943375,-1.127514,-1.471374,0.000699,-0.918844,0.936025,0.312223,0.450651,1.698424,0.635474,-0.405593,-0.413065,2.250051,STANDING
14.226317,-1.304794,-2.076032,-2.065716,3.262139,-0.609931,-0.079933,2.252558,-1.474134,1.249826,-0.438244,-0.586011,-0.206155,-1.72373,-2.848495,1.834389,-1.339484,-2.183262,0.230631,-0.125387,STANDING
13.979505,-1.364062,-2.419022,-2.856292,2.916587,-0.568322,-0.075836,1.755349,-1.00357,0.938104,-0.533133,-1.415632,-0.124124,-0.492998,-2.296322,1.596325,0.111794,-2.033213,0.654219,0.834863,STANDING
13.745704,0.728446,-1.072879,-2.036632,3.788548,-1.342059,-0.176829,1.52092,0.086151,1.02801,-0.414391,-0.262981,1.531732,1.736338,2.092428,1.164196,-0.642992,-0.632719,1.783853,1.857314,STANDING
13.825579,0.898386,-0.73424,-1.719548,3.926675,-0.89661,0.028183,1.329983,-0.254425,0.505076,-0.577505,-0.977873,1.111442,1.688239,1.959345,0.194151,-1.279053,-1.020928,1.944589,0.874157,STANDING
15.597226,-3.030994,-0.845502,-2.472678,4.241152,1.750782,0.534646,-1.615607,-1.281978,-1.380279,0.294798,-1.517841,0.016442,0.304395,1.525797,-0.549997,-0.227733,0.505113,2.230871,-0.554598,STANDING
16.42998,-5.681384,-0.825198,-2.224911,3.33208,2.992175,0.26517,-1.475365,-1.245978,-0.997807,0.891489,-0.593415,0.073383,0.736816,0.984089,-0.791885,0.203103,0.962989,0.758984,-0.889193,STANDING
11.126703,3.495887,-4.258411,-4.785887,2.721111,-4.649238,-1.820182,3.789811,-2.28599,4.413344,0.814256,-3.553862,1.13511,1.586134,2.755724,-1.152823,0.026288,0.704836,1.320452,-0.003785,STANDING
11.116355,3.13831,-4.272808,-4.578147,2.72393,-4.327268,-1.376929,3.586012,-3.084853,4.204239,1.503268,-2.67077,0.982425,1.3473,2.327275,-0.655964,0.93011,0.269687,1.562678,-0.356478,STANDING
14.935717,-0.206601,1.507627,-1.869501,4.741788,0.643716,0.191615,-3.514612,1.701072,-0.989497,0.366671,0.503897,0.982594,-0.539077,0.836476,-1.999906,3.759482,0.736087,-0.305437,-0.95401,STANDING
14.72969,-0.242248,0.41754,-1.024831,3.015475,-0.14385,-0.246646,-1.236041,1.109187,-1.550291,-0.562551,0.5675,0.893132,-0.138329,-0.403342,0.454169,0.350958,1.964247,-0.082437,1.655348,STANDING
15.608595,-2.652452,0.820394,-0.864086,3.879168,1.342383,1.28611,-2.148896,-0.150475,-2.219739,-1.210032,-0.880968,0.711756,1.203642,0.472746,-0.561514,0.007464,0.654316,1.637339,0.271735,STANDING
15.590857,-3.031331,-0.326711,-2.019644,3.49571,2.005619,1.088886,-0.986107,-0.937269,-1.50931,-0.618853,-0.666324,0.065512,0.396049,-0.879428,-1.009418,-1.731919,1.011838,0.42393,-0.760942,STANDING
15.494547,-4.341552,-1.322224,-1.701859,1.907632,2.285459,0.668229,-0.273238,-0.851399,-0.543795,0.053348,0.543845,-0.087718,-0.613141,-1.758362,0.55689,0.325453,1.640903,-0.243755,-0.15045,STANDING
9.816305,12.177902,5.558718,2.213081,8.431646,-2.680866,3.162984,-3.68422,-0.229445,-0.155413,-2.108457,0.88178,1.906801,0.400931,-1.356537,2.19252,-1.181797,-0.916582,2.166904,-2.245854,STANDING
14.020745,4.816957,3.983079,1.058781,5.889202,1.821535,0.522686,-4.104119,3.067076,-3.369147,-2.457591,1.151021,2.246084,2.699441,-1.236473,0.769563,-1.063415,-2.897514,0.337449,1.55595,STANDING
15.432472,-1.171399,1.747518,-0.150367,4.810646,3.177635,0.445648,-4.440171,1.102829,-2.984317,-1.022102,-2.225285,0.191916,0.74042,-1.881934,1.059771,-1.412641,-1.25957,-1.28529,2.711397,STANDING
15.699545,-3.062587,-0.124402,-2.021404,3.179732,2.814532,-0.027959,-1.754676,0.915194,-1.343638,-0.304964,0.479518,0.760807,0.875905,-1.623641,1.023652,-0.67009,1.26914,-1.136726,1.422119,STANDING
15.449834,-4.071942,-2.013508,-2.30319,1.363117,2.549024,0.07895,-0.715184,-0.360769,-0.56874,0.878965,0.503189,-0.009105,2.190584,0.08863,1.25116,-0.174349,1.682339,-0.558586,-0.282182,STANDING
15.490124,-3.319774,-1.984628,-2.82967,2.921264,1.799745,-1.612157,0.097405,-0.984255,0.545256,1.525443,-1.190549,0.472859,0.360059,-0.67383,-0.440001,0.513291,2.381915,-0.570654,-1.137276,STANDING
15.813986,-4.259131,-1.35544,-2.478639,2.309177,1.769372,-1.565568,-0.066208,-0.39934,-0.231022,0.963426,-0.460712,-0.202934,-0.538987,-0.329654,-0.121732,1.838633,1.969956,0.549307,-1.413205,STANDING
15.976897,-7.50172,-2.649517,-2.760864,1.266368,3.864518,0.505516,-0.6459,-2.717366,-1.356821,0.570368,-1.339397,-0.142857,1.063598,-1.343537,-1.14793,2.044264,1.674898,1.298004,-1.863977,STANDING
15.768877,-7.9569,-2.906473,-2.550266,0.512755,2.753792,1.240991,0.460173,-2.574127,-0.509337,0.314422,0.143187,-0.261546,0.389312,-0.534402,-0.574527,1.516527,1.1664,1.054284,-1.43869,STANDING
15.162549,-6.819627,-3.426292,-1.715927,-0.080444,2.251424,1.08928,2.052127,-0.943954,-0.153775,-0.370123,2.867779,-0.134023,-0.016888,-2.285838,1.891516,-0.218844,0.586992,-0.36873,-0.828217,STANDING
15.220421,-4.867598,-2.746992,-2.121478,1.548696,1.849526,0.411118,1.07995,-1.106246,-0.342516,0.096491,1.155015,0.016232,0.134387,-1.660825,2.032481,-0.109717,0.210544,-0.573519,-0.426709,STANDING
15.645521,-6.410266,-3.107281,-3.104102,1.950808,1.754075,1.340982,-0.478314,-1.668659,0.529174,0.502306,-0.158259,-0.82945,-0.286234,-0.925562,0.183134,1.001376,1.358401,-0.070111,-0.695401,STANDING
15.931788,-6.31569,-2.314196,-2.772227,2.530393,3.353101,1.731346,-1.204547,-1.267592,-0.825076,-0.109286,-0.354664,-0.868131,0.528543,-0.208962,0.056041,0.229454,0.948969,0.336085,0.265982,STANDING
15.541175,-4.547285,-1.55497,-2.685016,2.439771,2.35643,1.502007,-0.673927,-1.169176,-0.901869,-0.36486,-0.297237,0.042831,1.555618,0.670477,-0.679755,-0.879663,1.163335,0.125576,0.468801,STANDING
11.2878,10.13586,6.369792,3.05589,5.526154,-1.514794,2.447083,-2.131103,0.90683,0.180628,-0.675907,1.897482,1.31497,2.421905,-0.410792,-0.153619,-0.658354,-2.879717,-0.590869,-0.461187,SITTING
5.897051,15.057504,5.834443,3.463,4.128748,-2.446444,2.487264,-0.387312,2.798258,2.310333,0.168437,2.270365,3.329403,3.777577,0.483575,-1.388218,0.105478,0.395378,-0.655513,-0.976919,SITTING
6.579946,16.957283,11.082454,6.79862,5.402168,-3.622949,7.708423,-6.077333,-5.119591,4.531437,2.321234,0.657634,0.075391,2.746424,0.589846,-0.815673,2.999361,1.132181,-0.089564,-1.706425,SITTING
8.352244,10.46697,10.644129,8.704201,5.537044,-0.543977,8.905332,-6.773332,-5.880239,4.436182,3.894664,-1.441266,-1.276041,1.77382,-0.39968,-1.139823,-0.829758,-0.054664,0.410393,-0.721618,SITTING
13.541592,5.640971,6.469365,5.11678,1.36133,-1.166933,1.455393,-2.267372,2.311435,-1.775893,-2.44386,1.003945,1.228132,1.141906,0.803343,0.273982,-1.553726,-2.906574,0.189787,1.092316,SITTING
15.687616,1.053757,5.709167,3.287358,1.672105,1.085798,-1.049975,-2.20043,2.35297,-1.129556,-0.28201,-0.463687,1.129012,-0.133608,0.002547,-1.717185,-0.031502,-3.01739,-1.936989,-0.607338,SITTING
15.466115,-1.227744,3.037571,2.211709,-0.300051,0.899128,-0.686744,-0.1301,1.045865,-1.267072,-0.591723,-0.500195,0.677365,1.03264,0.59599,-0.860393,-0.597281,-1.695117,-0.208096,-0.026547,SITTING
15.768947,-2.57414,2.524382,2.889729,-1.480829,1.584885,-1.18319,1.039087,0.778757,-0.69926,-0.185692,-0.103194,1.272641,1.754063,-0.537206,-0.820714,-1.614347,0.105726,-0.378241,-0.919752,SITTING
15.879051,-5.186172,0.766531,2.384439,-2.998243,1.481719,-0.710741,0.861785,-0.904941,-0.29826,0.137214,-0.258565,0.496196,1.581815,-1.146327,-0.455731,-0.233734,0.157141,-0.571444,-0.522227,SITTING
16.238072,-6.000247,0.258583,1.374405,-3.116664,1.292702,-1.286103,-0.628069,-0.684345,-0.600446,0.83587,-0.005214,0.547202,0.26119,-0.506982,-0.325931,2.570852,0.120021,0.408586,-0.030503,SITTING
16.402838,-5.406069,1.145214,1.697966,-2.891979,1.761844,-1.891615,-1.704243,-0.373478,-1.367465,1.169752,-0.822019,1.33787,1.720391,0.603923,-1.173739,2.706084,0.551552,0.955696,0.27161,SITTING
16.435702,-4.371702,1.909774,2.128163,-1.671956,2.260249,-0.942551,0.018803,-0.592949,-0.714086,0.072539,-0.358289,1.404491,2.88697,1.792504,-2.604956,0.18278,-0.296122,0.932958,-0.03314,SITTING
15.998473,-3.105549,2.360288,2.876472,-2.535808,0.768055,-1.468756,0.207793,1.521988,-0.638816,0.016309,0.392233,1.086354,1.127984,0.677295,-0.4905,0.780912,-0.094364,0.145451,-0.373227,SITTING
16.378484,-5.993999,1.277337,2.186457,-3.293009,2.217451,-0.845713,-1.15509,1.020229,-1.710143,0.752987,0.092115,-0.358811,1.233884,1.342327,-0.069954,2.229064,-0.324931,0.39685,-0.876441,SITTING
16.582219,-6.71077,0.939723,1.818871,-2.688918,2.121323,-0.591795,-1.410266,-0.495781,-1.573628,1.131563,-0.377571,-0.122611,0.202987,1.260135,-1.387528,1.847183,-0.425233,0.076882,-1.355813,SITTING
16.33092,-6.151283,0.984422,1.752177,-1.933358,0.809046,-0.087874,-0.384569,-1.191944,-0.246903,0.853199,-0.708993,0.74519,-0.258348,-0.022131,-1.959075,0.914474,-0.016837,-1.258859,-0.938011,SITTING
15.94035,-4.8424,1.246044,2.115905,-2.807367,0.603379,-0.790415,-0.818668,0.31063,-1.278057,0.404039,-0.289756,1.362034,1.90948,0.919459,-0.71299,0.934685,0.685687,-0.540682,0.047781,SITTING
15.872876,-4.288954,1.850378,2.896347,-3.331123,0.560954,-1.821115,-1.385633,0.894465,-1.457967,0.627419,-0.769019,2.1689,1.975887,-1.047838,-0.943274,1.660028,0.759078,-1.954345,-0.730984,SITTING
